frame_idx,timestamp_ns,status,n_tracked,n_inliers
1793,1520439731704929078,OK,284,284
1794,1520439731754931078,OK,284,284
1795,1520439731804932078,OK,284,284
1796,1520439731854964236,OK,284,283
1797,1520439731904966236,OK,283,283
1798,1520439731954967236,OK,283,283
1799,1520439732004969236,OK,283,275
1800,1520439732054971236,OK,275,256
1801,1520439732104972236,OK,256,251
1802,1520439732154973236,OK,251,247
1803,1520439732204976236,OK,247,245
1804,1520439732255039832,OK,245,240
1805,1520439732305040832,OK,240,238
1806,1520439732355042832,OK,238,233
1807,1520439732405142832,OK,233,233
1808,1520439732455045832,OK,233,233
1809,1520439732505046832,OK,233,233
1810,1520439732555048832,OK,233,222
1811,1520439732605049832,OK,222,222
1812,1520439732655051832,OK,222,222
1813,1520439732705078323,OK,222,222
1814,1520439732755079323,OK,222,220
1815,1520439732805081323,OK,220,220
1816,1520439732855082323,OK,220,216
1817,1520439732905084323,OK,216,211
1818,1520439732955085323,OK,211,209
1819,1520439733005087323,OK,209,201
1820,1520439733055089323,OK,201,199
1821,1520439733105075937,OK,2000,1724
1822,1520439733155077937,OK,1720,1617
1823,1520439733205078937,OK,1613,1522
1824,1520439733255080937,OK,1522,1397
1825,1520439733305082937,OK,1395,1317
1826,1520439733355083937,OK,1317,1277
1827,1520439733405085937,OK,1274,1234
1828,1520439733455087937,OK,1234,1158
1829,1520439733505080306,OK,1157,1086
1830,1520439733555081306,OK,1086,1032
1831,1520439733605083306,OK,1032,995
1832,1520439733655085306,OK,995,949
1833,1520439733705086306,OK,949,862
1834,1520439733755088306,OK,860,821
1835,1520439733805090306,OK,821,801
1836,1520439733855091306,OK,801,750
1837,1520439733905090832,OK,750,746
1838,1520439733955092832,OK,746,727
1839,1520439734005144832,OK,727,694
1840,1520439734055095832,OK,694,673
1841,1520439734105096832,OK,673,631
1842,1520439734155098832,OK,630,596
1843,1520439734205099832,OK,583,554
1844,1520439734255101832,OK,552,529
1845,1520439734305118779,OK,529,515
1846,1520439734355119779,OK,515,476
1847,1520439734405121779,OK,476,439
1848,1520439734455122779,OK,439,415
1849,1520439734505124779,OK,413,398
1850,1520439734555125779,OK,395,363
1851,1520439734605127779,OK,363,352
1852,1520439734655129779,OK,352,342
1853,1520439734705130779,OK,342,342
1854,1520439734755193481,OK,342,333
1855,1520439734805194481,OK,333,327
1856,1520439734855196481,OK,327,325
1857,1520439734905197481,OK,325,324
1858,1520439734955200481,OK,324,313
1859,1520439735005201481,OK,313,301
1860,1520439735055202481,OK,301,298
1861,1520439735105204481,OK,298,296
1862,1520439735155236797,OK,296,294
1863,1520439735205237797,OK,294,286
1864,1520439735255238797,OK,286,285
1865,1520439735305240797,OK,285,276
1866,1520439735355241797,OK,276,272
1867,1520439735405243797,OK,272,270
1868,1520439735455245797,OK,270,260
1869,1520439735505246797,OK,260,254
1870,1520439735555332306,OK,254,245
1871,1520439735605341306,OK,245,240
1872,1520439735655335306,OK,240,240
1873,1520439735705336306,OK,240,239
1874,1520439735755338306,OK,239,239
1875,1520439735805339306,OK,239,239
1876,1520439735855341306,OK,239,238
1877,1520439735905343306,OK,238,238
1878,1520439735955416587,OK,238,236
1879,1520439736005418587,OK,236,235
1880,1520439736055419587,OK,235,234
1881,1520439736105421587,OK,234,232
1882,1520439736155422587,OK,232,232
1883,1520439736205424587,OK,232,232
1884,1520439736255426587,OK,232,227
1885,1520439736305427587,OK,227,217
1886,1520439736355439972,OK,217,210
1887,1520439736405440972,OK,210,204
1888,1520439736455442972,OK,204,194
1889,1520439736505443972,OK,1999,1655
1890,1520439736555445972,OK,1651,1579
1891,1520439736605447972,OK,1579,1310
1892,1520439736655448972,OK,1309,1205
1893,1520439736705450972,OK,1205,1059
1894,1520439736755381113,OK,1059,979
1895,1520439736805383113,OK,979,882
1896,1520439736855384113,OK,880,778
1897,1520439736905385113,OK,773,718
1898,1520439736955387113,OK,717,609
1899,1520439737005388113,OK,606,572
1900,1520439737055390113,OK,571,515
1901,1520439737105391113,OK,515,505
1902,1520439737155393113,OK,505,466
1903,1520439737205245148,OK,466,440
1904,1520439737255246148,OK,439,408
1905,1520439737305247148,OK,408,407
1906,1520439737355249148,OK,407,402
1907,1520439737405250148,OK,399,370
1908,1520439737455252148,OK,370,364
1909,1520439737505254148,OK,364,337
1910,1520439737555255148,OK,337,332
1911,1520439737605202271,OK,332,314
1912,1520439737655203271,OK,314,310
1913,1520439737705205271,OK,304,296
1914,1520439737755206271,OK,294,279
1915,1520439737805208271,OK,279,274
1916,1520439737855210271,OK,274,259
1917,1520439737905211271,OK,259,259
1918,1520439737955213271,OK,259,256
1919,1520439738005164867,OK,256,256
1920,1520439738055166867,OK,256,252
1921,1520439738105167867,OK,252,249
1922,1520439738155169867,OK,249,247
1923,1520439738205170867,OK,247,240
1924,1520439738255172867,OK,240,220
1925,1520439738305174867,OK,220,213
1926,1520439738355175867,OK,210,191
1927,1520439738405155762,OK,1940,1690
1928,1520439738455157762,OK,1688,1566
1929,1520439738505158762,OK,1566,1509
1930,1520439738555160762,OK,1509,1459
1931,1520439738605162762,OK,1459,1428
1932,1520439738655163762,OK,1428,1392
1933,1520439738705164762,OK,1392,1337
1934,1520439738755169762,OK,1337,1249
1935,1520439738805137744,OK,1249,1211
1936,1520439738855208744,OK,1211,1145
1937,1520439738905139744,OK,1145,1062
1938,1520439738955141744,OK,1062,910
1939,1520439739005143744,OK,910,822
1940,1520439739055144744,OK,822,795
1941,1520439739105146744,OK,795,762
1942,1520439739155147744,OK,762,665
1943,1520439739205155148,OK,660,577
1944,1520439739255156148,OK,572,535
1945,1520439739305158148,OK,535,533
1946,1520439739355159148,OK,533,526
1947,1520439739405161148,OK,526,511
1948,1520439739455163148,OK,511,511
1949,1520439739505164148,OK,511,508
1950,1520439739555166148,OK,508,498
1951,1520439739605168148,OK,498,437
1952,1520439739655156937,OK,437,435
1953,1520439739705158937,OK,435,429
1954,1520439739755159937,OK,429,429
1955,1520439739805161937,OK,429,425
1956,1520439739855162937,OK,425,411
1957,1520439739905164937,OK,411,407
1958,1520439739955165937,OK,407,390
1959,1520439740005167937,OK,390,372
1960,1520439740055179481,OK,372,323
1961,1520439740105180481,OK,323,316
1962,1520439740155182481,OK,316,311
1963,1520439740205184481,OK,311,308
1964,1520439740255185481,OK,308,304
1965,1520439740305186481,OK,304,302
1966,1520439740355188481,OK,302,302
1967,1520439740405189481,OK,302,296
1968,1520439740455236464,OK,296,296
1969,1520439740505213464,OK,296,296
1970,1520439740555215464,OK,296,296
1971,1520439740605217464,OK,296,293
1972,1520439740655218464,OK,293,293
1973,1520439740705220464,OK,293,293
1974,1520439740755221464,OK,293,293
1975,1520439740805223464,OK,293,292
1976,1520439740855218779,OK,292,292
1977,1520439740905220779,OK,292,292
1978,1520439740955221779,OK,292,280
1979,1520439741005223779,OK,280,278
1980,1520439741055225779,OK,278,278
1981,1520439741105226779,OK,278,278
1982,1520439741155228779,OK,278,274
1983,1520439741205229779,OK,274,272
1984,1520439741255188130,OK,272,269
1985,1520439741305189130,OK,269,260
1986,1520439741355191130,OK,260,245
1987,1520439741405193130,OK,245,230
1988,1520439741455194130,OK,230,228
1989,1520439741505196130,OK,228,226
1990,1520439741555198130,OK,226,226
1991,1520439741605200130,OK,226,224
1992,1520439741655222815,OK,224,223
1993,1520439741705223815,OK,223,208
1994,1520439741755225815,OK,208,202
1995,1520439741805227815,OK,202,192
1996,1520439741855228815,OK,2000,1808
1997,1520439741905229815,OK,1808,1713
1998,1520439741955231815,OK,1711,1641
1999,1520439742005232815,OK,1641,1543
2000,1520439742055234815,OK,1541,1453
2001,1520439742105233639,OK,1450,1432
2002,1520439742155235639,OK,1432,1414
2003,1520439742205237639,OK,1412,1362
2004,1520439742255238639,OK,1354,1250
2005,1520439742305240639,OK,1249,1228
2006,1520439742355241639,OK,1224,1219
2007,1520439742405243639,OK,1218,1195
2008,1520439742455244639,OK,1194,1143
2009,1520439742505289446,OK,1143,1136
2010,1520439742555290446,OK,1136,1107
2011,1520439742605292446,OK,1107,1105
2012,1520439742655294446,OK,1105,1091
2013,1520439742705295446,OK,1091,1036
2014,1520439742755297446,OK,1036,1026
2015,1520439742805298446,OK,1026,1026
2016,1520439742855300446,OK,1026,1026
2017,1520439742905314639,OK,1026,1017
2018,1520439742955316639,OK,1017,1017
2019,1520439743005317639,OK,1017,1017
2020,1520439743055320639,OK,1017,1017
2021,1520439743105321639,OK,1017,1017
2022,1520439743155323639,OK,1015,1010
2023,1520439743205324639,OK,1010,998
2024,1520439743255326639,OK,998,998
2025,1520439743305347709,OK,996,982
2026,1520439743355349709,OK,981,979
2027,1520439743405350709,OK,979,979
2028,1520439743455352709,OK,979,975
2029,1520439743505353709,OK,975,975
2030,1520439743555355709,OK,975,975
2031,1520439743605356709,OK,975,952
2032,1520439743655358709,OK,952,951
2033,1520439743705489429,OK,951,946
2034,1520439743755401429,OK,946,946
2035,1520439743805403429,OK,946,945
2036,1520439743855404429,OK,945,945
2037,1520439743905406429,OK,945,945
2038,1520439743955407429,OK,945,944
2039,1520439744005409429,OK,944,923
2040,1520439744055410429,OK,923,923
2041,1520439744105412429,OK,923,923
2042,1520439744155457358,OK,923,917
2043,1520439744205459358,OK,914,903
2044,1520439744255461358,OK,903,893
2045,1520439744305462358,OK,892,852
2046,1520439744355464358,OK,851,824
2047,1520439744405465358,OK,824,823
2048,1520439744455467358,OK,823,806
2049,1520439744505468358,OK,806,802
2050,1520439744555518148,OK,802,802
2051,1520439744605520148,OK,802,797
2052,1520439744655522148,OK,797,796
2053,1520439744705524148,OK,796,793
2054,1520439744755525148,OK,793,788
2055,1520439744805526148,OK,788,787
2056,1520439744855528148,OK,787,787
2057,1520439744905529148,OK,787,785
2058,1520439744955559341,OK,785,782
2059,1520439745005561341,OK,782,773
2060,1520439745055563341,OK,773,773
2061,1520439745105564341,OK,773,773
2062,1520439745155566341,OK,773,751
2063,1520439745205567341,OK,751,745
2064,1520439745255569341,OK,743,735
2065,1520439745305614341,OK,716,678
2066,1520439745355599499,OK,671,640
2067,1520439745405600499,OK,640,625
2068,1520439745455602499,OK,625,619
2069,1520439745505604499,OK,619,603
2070,1520439745555605499,OK,603,597
2071,1520439745605607499,OK,597,593
2072,1520439745655608499,OK,593,586
2073,1520439745705610499,OK,586,539
2074,1520439745755571990,OK,538,521
2075,1520439745805573990,OK,521,520
2076,1520439745855575990,OK,520,518
2077,1520439745905576990,OK,518,511
2078,1520439745955578990,OK,511,508
2079,1520439746005579990,OK,508,500
2080,1520439746055581990,OK,500,467
2081,1520439746105582990,OK,467,465
2082,1520439746155501692,OK,464,401
2083,1520439746205503692,OK,399,368
2084,1520439746255505692,OK,364,352
2085,1520439746305506692,OK,352,323
2086,1520439746355507692,OK,321,289
2087,1520439746405509692,OK,289,261
2088,1520439746455511692,OK,261,231
2089,1520439746505512692,OK,231,222
2090,1520439746555513692,OK,222,212
2091,1520439746605426499,OK,212,212
2092,1520439746655428499,OK,212,212
2093,1520439746705429499,OK,212,212
2094,1520439746755431499,OK,212,211
2095,1520439746805432499,OK,211,210
2096,1520439746855434499,OK,210,210
2097,1520439746905435499,OK,210,210
2098,1520439746955437499,OK,210,210
2099,1520439747005423078,OK,210,201
2100,1520439747055424078,OK,201,200
2101,1520439747105426078,OK,1999,1818
2102,1520439747155427078,OK,1810,1691
2103,1520439747205429078,OK,1688,1506
2104,1520439747255430078,OK,1506,1235
2105,1520439747305432078,OK,1235,1198
2106,1520439747355433078,OK,1197,1153
2107,1520439747405427850,OK,1153,1117
2108,1520439747455429850,OK,1117,1078
2109,1520439747505430850,OK,1078,1071
2110,1520439747555432850,OK,1071,1032
2111,1520439747605433850,OK,1032,951
2112,1520439747655435850,OK,949,920
2113,1520439747705436850,OK,915,887
2114,1520439747755438850,OK,885,885
2115,1520439747805417341,OK,883,859
2116,1520439747855418341,OK,859,859
2117,1520439747905420341,OK,859,858
2118,1520439747955422341,OK,858,856
2119,1520439748005423341,OK,856,856
2120,1520439748055425341,OK,856,855
2121,1520439748105427341,OK,855,851
2122,1520439748155428341,OK,851,811
2123,1520439748205448008,OK,811,801
2124,1520439748255450008,OK,801,778
2125,1520439748305451008,OK,778,767
2126,1520439748355453008,OK,765,742
2127,1520439748405454008,OK,741,690
2128,1520439748455456008,OK,690,652
2129,1520439748505457008,OK,651,642
2130,1520439748555459008,OK,642,641
2131,1520439748605460008,OK,641,635
2132,1520439748655475411,OK,635,626
2133,1520439748705477411,OK,626,623
2134,1520439748755478411,OK,623,582
2135,1520439748805480411,OK,582,582
2136,1520439748855481411,OK,582,581
2137,1520439748905483411,OK,581,567
2138,1520439748955484411,OK,567,529
2139,1520439749005486411,OK,529,523
2140,1520439749055502236,OK,523,523
2141,1520439749105503236,OK,523,523
2142,1520439749155505236,OK,523,523
2143,1520439749205507236,OK,523,523
2144,1520439749255508236,OK,523,521
2145,1520439749305510236,OK,521,521
2146,1520439749355511236,OK,521,521
2147,1520439749405512236,OK,521,521
2148,1520439749455532201,OK,521,520
2149,1520439749505535201,OK,520,517
2150,1520439749555535201,OK,517,516
2151,1520439749605538201,OK,516,469
2152,1520439749655539201,OK,469,465
2153,1520439749705541201,OK,465,443
2154,1520439749755542201,OK,443,426
2155,1520439749805543201,OK,426,426
2156,1520439749855530183,OK,426,420
2157,1520439749905531183,OK,420,419
2158,1520439749955534183,OK,419,399
2159,1520439750005535183,OK,399,399
2160,1520439750055536183,OK,399,399
2161,1520439750105538183,OK,399,399
2162,1520439750155598183,OK,399,397
2163,1520439750205540183,OK,397,397
2164,1520439750255501060,OK,397,397
2165,1520439750305503060,OK,397,396
2166,1520439750355504060,OK,396,396
2167,1520439750405506060,OK,396,394
2168,1520439750455507060,OK,393,383
2169,1520439750505509060,OK,383,357
2170,1520439750555510060,OK,357,335
2171,1520439750605512060,OK,335,332
2172,1520439750655460095,OK,332,326
2173,1520439750705461095,OK,326,320
2174,1520439750755463095,OK,320,310
2175,1520439750805464095,OK,310,310
2176,1520439750855466095,OK,310,310
2177,1520439750905468095,OK,310,307
2178,1520439750955469095,OK,307,305
2179,1520439751005470095,OK,305,303
2180,1520439751055472095,OK,303,303
2181,1520439751105415990,OK,303,303
2182,1520439751155417990,OK,303,303
2183,1520439751205418990,OK,303,303
2184,1520439751255420990,OK,303,299
2185,1520439751305421990,OK,299,299
2186,1520439751355423990,OK,299,298
2187,1520439751405424990,OK,298,295
2188,1520439751455426990,OK,295,295
2189,1520439751505396271,OK,295,287
2190,1520439751555398271,OK,287,271
2191,1520439751605400271,OK,271,260
2192,1520439751655401271,OK,260,258
2193,1520439751705403271,OK,258,254
2194,1520439751755417271,OK,254,254
2195,1520439751805406271,OK,254,252
2196,1520439751855407271,OK,252,252
2197,1520439751905382815,OK,252,251
2198,1520439751955383815,OK,251,251
2199,1520439752005385815,OK,251,248
2200,1520439752055386815,OK,248,246
2201,1520439752105388815,OK,246,233
2202,1520439752155389815,OK,233,229
2203,1520439752205391815,OK,229,226
2204,1520439752255393815,OK,226,225
2205,1520439752305421692,OK,225,219
2206,1520439752355423692,OK,219,219
2207,1520439752405425692,OK,219,219
2208,1520439752455426692,OK,219,218
2209,1520439752505427692,OK,218,216
2210,1520439752555429692,OK,216,210
2211,1520439752605430692,OK,210,209
2212,1520439752655432692,OK,209,208
2213,1520439752705460165,OK,208,205
2214,1520439752755462165,OK,205,203
2215,1520439752805463165,OK,203,198
2216,1520439752855465165,OK,1998,1638
2217,1520439752905466165,OK,1638,1575
2218,1520439752955468165,OK,1575,1492
2219,1520439753005469165,OK,1492,1458
2220,1520439753055471165,OK,1458,1305
2221,1520439753105448516,OK,1305,1278
2222,1520439753155450516,OK,1278,1251
2223,1520439753205451516,OK,1251,1246
2224,1520439753255453516,OK,1246,1220
2225,1520439753305455516,OK,1220,1207
2226,1520439753355459516,OK,1207,1174
2227,1520439753405458516,OK,1174,1164
2228,1520439753455459516,OK,1164,1144
2229,1520439753505461516,OK,1144,1103
2230,1520439753555377815,OK,1103,1090
2231,1520439753605379815,OK,1090,1084
2232,1520439753655380815,OK,1084,1072
2233,1520439753705382815,OK,1072,1063
2234,1520439753755383815,OK,1063,1063
2235,1520439753805385815,OK,1063,1049
2236,1520439753855387815,OK,1049,1041
2237,1520439753905388815,OK,1039,972
2238,1520439753955289060,OK,971,959
2239,1520439754005290060,OK,959,917
2240,1520439754055292060,OK,917,902
2241,1520439754105293060,OK,902,901
2242,1520439754155295060,OK,901,889
2243,1520439754205297060,OK,889,865
2244,1520439754255298060,OK,865,859
2245,1520439754305300060,OK,859,845
2246,1520439754355244025,OK,845,830
2247,1520439754405245025,OK,830,815
2248,1520439754455247025,POSE_FAIL,815,0
2249,1520439754505248025,OK,815,814
2250,1520439754555250025,OK,814,808
2251,1520439754605252025,OK,808,806
2252,1520439754655253025,OK,803,801
2253,1520439754705255025,OK,796,793
2254,1520439754755247464,OK,779,778
2255,1520439754805249464,OK,778,774
2256,1520439754855250464,OK,774,764
2257,1520439754905251464,OK,764,755
2258,1520439754955253464,OK,755,755
2259,1520439755005326464,OK,755,755
2260,1520439755055256464,OK,755,755
2261,1520439755105258464,OK,755,745
2262,1520439755155232095,OK,745,744
2263,1520439755205234095,OK,744,742
2264,1520439755255235095,OK,742,742
2265,1520439755305237095,OK,742,742
2266,1520439755355238095,OK,742,742
2267,1520439755405240095,OK,742,741
2268,1520439755455242095,OK,741,740
2269,1520439755505243095,OK,740,740
2270,1520439755555250078,OK,740,737
2271,1520439755605237885,OK,737,737
2272,1520439755655239885,OK,737,737
2273,1520439755705240885,OK,737,737
2274,1520439755755242885,OK,737,737
2275,1520439755805244885,OK,737,737
2276,1520439755855245885,OK,737,737
2277,1520439755905247885,OK,737,737
2278,1520439755955249885,OK,737,737
2279,1520439756005266955,OK,737,737
2280,1520439756055268955,POSE_FAIL,737,0
2281,1520439756105269955,OK,737,737
2282,1520439756155271955,OK,737,737
2283,1520439756205273955,OK,737,737
2284,1520439756255274955,OK,737,737
2285,1520439756305275955,OK,737,737
2286,1520439756355278955,OK,737,737
2287,1520439756405290060,OK,737,736
2288,1520439756455291060,OK,736,736
2289,1520439756505293060,OK,736,735
2290,1520439756555294060,OK,735,727
2291,1520439756605319060,OK,727,724
2292,1520439756655297060,OK,724,724
2293,1520439756705299060,OK,724,724
2294,1520439756755300060,POSE_FAIL,724,0
2295,1520439756805321008,POSE_FAIL,722,0
2296,1520439756855322008,POSE_FAIL,722,0
2297,1520439756905324008,OK,722,720
2298,1520439756955325008,OK,720,717
2299,1520439757005327008,OK,717,716
2300,1520439757055329008,OK,716,715
2301,1520439757105330008,POSE_FAIL,715,0
2302,1520439757155332008,OK,715,707
2303,1520439757205347955,POSE_FAIL,707,0
2304,1520439757255349955,POSE_FAIL,707,0
2305,1520439757305350955,POSE_FAIL,707,0
2306,1520439757355352955,POSE_FAIL,707,0
2307,1520439757405353955,OK,707,705
2308,1520439757455355955,POSE_FAIL,705,0
2309,1520439757505357955,POSE_FAIL,705,0
2310,1520439757555358955,POSE_FAIL,705,0
2311,1520439757605377867,POSE_FAIL,705,0
2312,1520439757655379867,POSE_FAIL,703,0
2313,1520439757705380867,POSE_FAIL,703,0
2314,1520439757755382867,POSE_FAIL,703,0
2315,1520439757805384867,POSE_FAIL,703,0
2316,1520439757855385867,POSE_FAIL,703,0
2317,1520439757905387867,OK,703,701
2318,1520439757955388867,POSE_FAIL,701,0
2319,1520439758005386587,POSE_FAIL,701,0
2320,1520439758055401481,POSE_FAIL,701,0
2321,1520439758105403481,POSE_FAIL,701,0
2322,1520439758155404481,OK,701,701
2323,1520439758205410481,POSE_FAIL,701,0
2324,1520439758255407481,POSE_FAIL,701,0
2325,1520439758305409481,POSE_FAIL,701,0
2326,1520439758355410481,POSE_FAIL,701,0
2327,1520439758405412481,POSE_FAIL,701,0
2328,1520439758455414534,OK,701,701
2329,1520439758505416534,POSE_FAIL,701,0
2330,1520439758555417534,POSE_FAIL,701,0
2331,1520439758605419534,OK,701,696
2332,1520439758655421534,POSE_FAIL,696,0
2333,1520439758705422534,POSE_FAIL,696,0
2334,1520439758755424534,OK,696,696
2335,1520439758805425534,POSE_FAIL,696,0
2336,1520439758855423253,POSE_FAIL,696,0
2337,1520439758905424253,POSE_FAIL,696,0
2338,1520439758955426253,POSE_FAIL,696,0
2339,1520439759005427253,POSE_FAIL,696,0
2340,1520439759055429253,OK,696,694
2341,1520439759105431253,POSE_FAIL,694,0
2342,1520439759155432253,POSE_FAIL,694,0
2343,1520439759205434253,POSE_FAIL,694,0
2344,1520439759255441587,OK,694,694
2345,1520439759305442587,OK,694,694
2346,1520439759355443587,OK,694,694
2347,1520439759405445587,POSE_FAIL,694,0
2348,1520439759455447587,POSE_FAIL,694,0
2349,1520439759505448587,POSE_FAIL,694,0
2350,1520439759555450587,OK,694,694
2351,1520439759605451587,POSE_FAIL,694,0
2352,1520439759655445937,POSE_FAIL,693,0
2353,1520439759705446937,OK,691,691
2354,1520439759755450937,OK,691,691
2355,1520439759805450937,OK,679,679
2356,1520439759855536937,OK,679,671
2357,1520439759905453937,OK,671,671
2358,1520439759955454937,OK,671,668
2359,1520439760005456937,OK,657,655
2360,1520439760055457587,POSE_FAIL,645,0
2361,1520439760105459587,POSE_FAIL,645,0
2362,1520439760155460587,OK,645,644
2363,1520439760205462587,OK,644,644
2364,1520439760255464587,POSE_FAIL,644,0
2365,1520439760305465587,OK,644,644
2366,1520439760355467587,POSE_FAIL,644,0
2367,1520439760405468587,OK,644,643
2368,1520439760455470587,OK,643,638
2369,1520439760505485271,OK,638,635
2370,1520439760555487271,OK,635,632
2371,1520439760605488271,OK,632,632
2372,1520439760655490271,OK,632,631
2373,1520439760705492271,OK,631,631
2374,1520439760755493271,POSE_FAIL,631,0
2375,1520439760805495271,OK,631,631
2376,1520439760855497271,OK,630,625
2377,1520439760905490762,OK,625,625
2378,1520439760955491762,OK,625,625
2379,1520439761005493762,OK,625,625
2380,1520439761055495762,OK,625,625
2381,1520439761105496762,OK,625,625
2382,1520439761155498762,OK,625,625
2383,1520439761205500762,POSE_FAIL,625,0
2384,1520439761255501762,OK,625,625
2385,1520439761305505429,OK,625,625
2386,1520439761355503429,OK,625,625
2387,1520439761405505429,OK,625,625
2388,1520439761455544429,OK,625,624
2389,1520439761505508429,POSE_FAIL,624,0
2390,1520439761555509429,OK,623,612
2391,1520439761605511429,OK,612,600
2392,1520439761655512429,OK,600,600
2393,1520439761705509797,OK,600,599
2394,1520439761755510797,OK,599,584
2395,1520439761805512797,POSE_FAIL,584,0
2396,1520439761855514797,POSE_FAIL,584,0
2397,1520439761905515797,POSE_FAIL,584,0
2398,1520439761955517797,OK,584,584
2399,1520439762005518797,POSE_FAIL,584,0
2400,1520439762055520797,OK,584,584
2401,1520439762105538639,OK,584,584
2402,1520439762155540639,OK,584,584
2403,1520439762205542639,POSE_FAIL,584,0
2404,1520439762255543639,OK,579,577
2405,1520439762305545639,OK,577,572
2406,1520439762355546639,OK,572,572
2407,1520439762405548639,OK,572,569
2408,1520439762455550639,OK,569,567
2409,1520439762505540341,OK,567,565
2410,1520439762555542341,POSE_FAIL,565,0
2411,1520439762605543341,OK,565,565
2412,1520439762655545341,OK,565,560
2413,1520439762705546341,POSE_FAIL,560,0
2414,1520439762755548341,OK,560,560
2415,1520439762805549341,OK,560,560
2416,1520439762855551341,POSE_FAIL,560,0
2417,1520439762905553341,POSE_FAIL,560,0
2418,1520439762955527394,POSE_FAIL,560,0
2419,1520439763005529394,OK,560,560
2420,1520439763055530394,OK,560,559
2421,1520439763105532394,OK,559,559
2422,1520439763155533394,OK,559,559
2423,1520439763205535394,OK,559,559
2424,1520439763255536394,POSE_FAIL,559,0
2425,1520439763305538394,OK,559,559
2426,1520439763355519534,POSE_FAIL,559,0
2427,1520439763405521534,OK,559,557
2428,1520439763455523534,OK,557,557
2429,1520439763505524534,OK,557,557
2430,1520439763555526534,OK,557,557
2431,1520439763605527534,OK,557,557
2432,1520439763655529534,OK,557,555
2433,1520439763705530534,OK,555,555
2434,1520439763755545727,OK,555,551
2435,1520439763805546727,OK,551,547
2436,1520439763855548727,OK,547,536
2437,1520439763905550727,OK,536,533
2438,1520439763955551727,OK,533,533
2439,1520439764005553727,POSE_FAIL,533,0
2440,1520439764055555727,OK,533,531
2441,1520439764105556727,OK,531,531
2442,1520439764155554025,OK,531,529
2443,1520439764205556025,OK,529,529
2444,1520439764255557025,OK,529,522
2445,1520439764305558025,POSE_FAIL,522,0
2446,1520439764355560025,OK,522,512
2447,1520439764405562025,OK,510,509
2448,1520439764455563025,POSE_FAIL,509,0
2449,1520439764505568025,OK,509,504
2450,1520439764555559920,OK,504,503
2451,1520439764605561920,OK,503,501
2452,1520439764655562920,OK,501,500
2453,1520439764705668920,POSE_FAIL,500,0
2454,1520439764755565920,OK,500,496
2455,1520439764805567920,OK,496,494
2456,1520439764855568920,OK,494,482
2457,1520439764905570920,OK,482,482
2458,1520439764955571920,OK,482,481
2459,1520439765005579885,OK,481,480
2460,1520439765055581885,POSE_FAIL,480,0
2461,1520439765105582885,POSE_FAIL,480,0
2462,1520439765155584885,OK,480,480
2463,1520439765205585885,OK,480,474
2464,1520439765255587885,OK,474,474
2465,1520439765305588885,OK,474,474
2466,1520439765355590885,OK,474,474
2467,1520439765405590060,OK,474,474
2468,1520439765455592060,OK,474,473
2469,1520439765505594060,OK,473,466
2470,1520439765555595060,OK,466,463
2471,1520439765605597060,OK,463,454
2472,1520439765655599060,OK,454,453
2473,1520439765705600060,OK,453,449
2474,1520439765755602060,OK,449,449
2475,1520439765805602025,POSE_FAIL,449,0
2476,1520439765855603025,OK,449,449
2477,1520439765905604025,POSE_FAIL,449,0
2478,1520439765955606025,POSE_FAIL,449,0
2479,1520439766005607025,OK,449,449
2480,1520439766055609025,OK,449,449
2481,1520439766105611025,OK,449,449
2482,1520439766155612025,POSE_FAIL,449,0
2483,1520439766205601815,OK,449,447
2484,1520439766255602815,OK,447,444
2485,1520439766305664815,OK,444,436
2486,1520439766355605815,OK,430,425
2487,1520439766405607815,OK,425,425
2488,1520439766455608815,OK,425,425
2489,1520439766505610815,OK,425,425
2490,1520439766555611815,OK,425,425
2491,1520439766605615709,OK,425,425
2492,1520439766655617709,OK,417,409
2493,1520439766705618709,OK,409,409
2494,1520439766755620709,OK,409,409
2495,1520439766805621709,OK,409,408
2496,1520439766855623709,OK,408,407
2497,1520439766905624709,OK,407,407
2498,1520439766955626709,OK,407,407
2499,1520439767005627218,OK,407,407
2500,1520439767055629218,OK,407,407
2501,1520439767105631218,OK,407,407
2502,1520439767155632218,OK,407,407
2503,1520439767205634218,OK,407,407
2504,1520439767255636218,OK,407,407
2505,1520439767305637218,POSE_FAIL,407,0
2506,1520439767355638218,OK,407,406
2507,1520439767405641218,OK,406,406
2508,1520439767455615832,OK,406,406
2509,1520439767505616832,OK,406,406
2510,1520439767555618832,OK,406,406
2511,1520439767605619832,OK,406,406
2512,1520439767655621832,OK,406,406
2513,1520439767705623832,OK,406,406
2514,1520439767755624832,OK,406,406
2515,1520439767805625832,OK,406,406
2516,1520439767855606499,OK,406,406
2517,1520439767905620499,OK,406,406
2518,1520439767955609499,POSE_FAIL,406,0
2519,1520439768005611499,POSE_FAIL,406,0
2520,1520439768055612499,OK,401,399
2521,1520439768105614499,POSE_FAIL,399,0
2522,1520439768155615499,OK,399,398
2523,1520439768205617499,POSE_FAIL,397,0
2524,1520439768255615218,POSE_FAIL,393,0
2525,1520439768305616218,OK,393,389
2526,1520439768355618218,OK,389,383
2527,1520439768405619218,POSE_FAIL,383,0
2528,1520439768455621218,POSE_FAIL,383,0
2529,1520439768505622218,OK,379,368
2530,1520439768555624218,OK,368,361
2531,1520439768605625218,OK,361,358
