frame_idx,timestamp_ns,status,n_matched,n_inliers,reproj_rmse_px,step_rot_deg,step_trans_m
404,1520530751601708202,REPROJ_LOW_CONF,1722,1171,1.0935,5.0497,0.0407
405,1520530751651709202,OK,1747,1711,0.5774,5.0663,0.0350
406,1520530751701711202,OK,1547,1368,0.8851,4.7052,0.0298
407,1520530751751712202,REPROJ_LOW_CONF,1292,1013,1.0120,5.3471,0.0217
408,1520530751801714202,OK,1403,1308,0.6853,6.1799,0.0171
409,1520530751851716202,OK,1235,1008,0.8857,6.4184,0.0129
410,1520530751901717202,OK,1333,1282,0.6290,6.6755,0.0128
411,1520530751951719202,OK,1178,1015,0.8611,6.6584,0.0124
412,1520530752001096150,OK,1256,1226,0.6261,7.1953,0.0092
413,1520530752051097150,OK,1217,1037,0.8958,6.6239,0.0062
414,1520530752101099150,OK,1453,1428,0.6121,6.4634,0.0097
415,1520530752151101150,OK,1372,1167,0.9315,6.1834,0.0108
416,1520530752201102150,OK,1391,1359,0.5563,5.9495,0.0162
417,1520530752251103150,OK,1289,1138,0.8574,5.7070,0.0227
418,1520530752301105150,REPROJ_LOW_CONF,1233,1014,1.0689,5.3045,0.0273
419,1520530752351107150,OK,1552,1532,0.4957,5.3880,0.0350
420,1520530752401229413,OK,1470,1300,0.8154,5.4530,0.0420
421,1520530752451231413,REPROJ_LOW_CONF,1353,1010,1.0312,5.6380,0.0421
422,1520530752501233413,OK,1515,1455,0.6078,5.6869,0.0466
423,1520530752551233413,OK,1361,1174,0.8498,5.6742,0.0450
424,1520530752601235413,REPROJ_LOW_CONF,1037,769,1.0149,5.7015,0.0576
425,1520530752651273413,OK,1305,1203,0.6636,6.3331,0.0504
426,1520530752701238413,OK,1016,828,0.9959,6.6391,0.0537
427,1520530752751240413,OK,1114,1009,0.7704,6.9347,0.0539
428,1520530752801898466,REPROJ_LOW_CONF,888,666,1.0924,7.0582,0.0498
429,1520530752851900466,OK,1218,1070,0.6522,6.4626,0.0453
430,1520530752901901466,OK,1179,905,0.9263,5.4677,0.0461
431,1520530752951903466,REPROJ_LOW_CONF,1128,762,1.0937,5.6259,0.0367
432,1520530753001905466,OK,1718,1629,0.6103,5.5808,0.0347
433,1520530753051906466,OK,1626,1296,0.9544,6.2898,0.0274
434,1520530753101908466,REPROJ_LOW_CONF,1393,919,1.1622,6.4125,0.0279
435,1520530753151909466,OK,1260,1209,0.7000,6.6836,0.0177
436,1520530753201911466,OK,1062,886,0.9943,6.9002,0.0066
437,1520530753251553588,OK,1074,998,0.6958,6.6511,0.0130
438,1520530753301555588,OK,863,663,0.9756,7.2602,0.0179
439,1520530753351556588,OK,1034,882,0.8691,7.6962,0.0266
440,1520530753401558588,REPROJ_LOW_CONF,716,462,1.0788,7.9748,0.0329
441,1520530753451560588,OK,844,756,0.7960,8.1389,0.0383
442,1520530753501561588,REPROJ_LOW_CONF,696,508,1.0688,8.2754,0.0359
443,1520530753551563588,OK,963,863,0.7187,7.7619,0.0457
444,1520530753601565588,OK,809,671,0.9160,6.8220,0.0403
445,1520530753651035431,OK,980,929,0.5068,5.4661,0.0390
446,1520530753701037431,OK,956,854,0.6985,3.5436,0.0344
447,1520530753751039431,OK,945,782,0.7660,1.8450,0.0384
448,1520530753801040431,OK,937,748,0.8164,1.2867,0.0335
449,1520530753851041431,OK,934,774,0.8409,1.1409,0.0234
450,1520530753901043431,OK,1779,1726,0.4084,0.9923,0.0250
451,1520530753951045431,OK,1722,1630,0.4619,1.2227,0.0230
452,1520530754001046431,OK,1658,1558,0.5122,1.2428,0.0220
453,1520530754051765185,OK,1602,1460,0.5697,1.0273,0.0206
454,1520530754101767185,OK,1572,1398,0.5803,0.5524,0.0195
455,1520530754151768185,OK,1552,1418,0.6179,0.3305,0.0195
456,1520530754201770185,OK,1540,1384,0.6274,0.2667,0.0181
457,1520530754251797185,OK,1523,1359,0.6403,0.6346,0.0191
458,1520530754301773185,OK,1503,1290,0.6277,0.4464,0.0175
459,1520530754351775185,OK,1476,1276,0.6614,0.5712,0.0195
460,1520530754401776185,OK,1465,1244,0.6774,0.3616,0.0161
461,1520530754451720360,OK,1460,1251,0.7138,0.5312,0.0174
462,1520530754501721360,OK,1457,1199,0.7804,0.3712,0.0168
463,1520530754551723360,OK,1447,1194,0.7675,0.9056,0.0144
464,1520530754601725360,OK,1436,1208,0.8401,1.0911,0.0180
465,1520530754651726360,OK,1424,1102,0.8358,1.0227,0.0194
466,1520530754701728360,OK,1715,1657,0.2861,0.8836,0.0211
467,1520530754751729360,OK,1644,1603,0.3576,1.2312,0.0251
468,1520530754801731360,OK,1627,1567,0.4191,1.2779,0.0276
469,1520530754851698746,OK,1616,1510,0.5366,1.3892,0.0283
470,1520530754901700746,OK,1576,1477,0.6736,1.4193,0.0345
471,1520530754951701746,OK,1500,1383,0.7728,1.8451,0.0332
472,1520530755001703746,OK,1366,1277,0.7862,2.2171,0.0361
473,1520530755051705746,OK,1281,1152,0.8561,2.8513,0.0402
474,1520530755101706746,OK,1235,1021,0.9025,3.1765,0.0493
475,1520530755151708746,OK,1532,1451,0.3897,3.5152,0.0473
476,1520530755201710746,OK,1369,1250,0.5819,3.9592,0.0483
477,1520530755251591343,OK,1141,994,0.6464,4.3023,0.0451
478,1520530755301592343,OK,956,872,0.8007,4.0962,0.0487
479,1520530755351593343,OK,1861,1835,0.3684,4.2028,0.0478
480,1520530755401595343,OK,1576,1513,0.5699,4.1228,0.0496
481,1520530755451596343,OK,1509,1378,0.7483,4.3166,0.0514
482,1520530755501598343,OK,1668,1590,0.4824,3.9986,0.0530
483,1520530755551599343,OK,1388,1278,0.6379,4.1959,0.0515
484,1520530755601601343,OK,1157,993,0.7512,4.0385,0.0543
485,1520530755651602343,OK,1447,1380,0.4967,3.8114,0.0526
486,1520530755701246518,OK,1028,952,0.5808,3.4110,0.0514
487,1520530755751247518,OK,912,803,0.7217,2.9698,0.0534
488,1520530755801249518,OK,2279,2097,0.6318,2.6294,0.0527
489,1520530755851266518,OK,1427,1367,0.4670,2.2269,0.0530
490,1520530755901252518,OK,1063,971,0.6721,1.8718,0.0512
491,1520530755951254518,OK,961,806,0.8055,1.9227,0.0498
492,1520530756001255518,OK,2248,2030,0.6756,2.2139,0.0496
493,1520530756051257518,OK,1856,1556,0.8266,2.4902,0.0505
494,1520530756101239150,OK,1524,1206,0.9731,2.6578,0.0514
495,1520530756151241150,OK,1363,1249,0.6098,2.7759,0.0509
496,1520530756201243150,OK,1039,871,0.7917,3.1522,0.0510
497,1520530756251244150,OK,750,569,0.9628,3.4529,0.0496
498,1520530756301246150,OK,1965,1609,0.8069,3.2654,0.0457
499,1520530756351247150,OK,1291,1164,0.6726,3.0651,0.0459
500,1520530756401249150,OK,887,667,0.9442,3.4560,0.0453
501,1520530756451250150,REPROJ_LOW_CONF,663,491,1.0058,4.0132,0.0535
502,1520530756501374817,OK,1502,1215,0.8190,3.8348,0.0457
503,1520530756551376817,OK,859,785,0.6517,3.5513,0.0458
504,1520530756601377817,OK,771,596,0.7997,3.3800,0.0441
505,1520530756651379817,OK,652,497,0.8969,3.2729,0.0539
506,1520530756701380817,REPROJ_LOW_CONF,597,437,1.0244,2.9070,0.0504
507,1520530756751382817,OK,1150,1023,0.5940,2.4576,0.0516
508,1520530756801383817,OK,983,801,0.8052,1.8734,0.0525
509,1520530756851385817,OK,851,614,0.9972,1.8410,0.0505
510,1520530756901524097,REPROJ_LOW_CONF,691,448,1.0170,2.2912,0.0528
511,1520530756951526097,REPROJ_LOW_CONF,631,391,1.1280,2.7920,0.0582
512,1520530757001527097,OK,1519,1139,0.7178,2.7656,0.0500
513,1520530757051529097,OK,1060,981,0.5527,3.0627,0.0475
514,1520530757101530097,OK,983,854,0.5983,3.3862,0.0505
515,1520530757151531097,OK,910,749,0.6644,3.6612,0.0523
516,1520530757201533097,OK,879,675,0.6844,3.3614,0.0520
517,1520530757251534097,OK,1348,1271,0.4168,3.4447,0.0520
518,1520530757301300308,OK,1235,1139,0.5291,3.3830,0.0522
519,1520530757351301308,OK,1172,1048,0.6623,3.2438,0.0525
520,1520530757401303308,OK,1101,925,0.7751,3.3969,0.0481
521,1520530757451311308,OK,1493,1396,0.4410,4.0413,0.0493
522,1520530757501306308,OK,1333,1242,0.6709,4.4369,0.0488
523,1520530757551308308,OK,1200,1037,0.8024,4.1057,0.0519
524,1520530757601309308,OK,1557,1495,0.4874,3.5291,0.0475
525,1520530757651311308,OK,1419,1333,0.6935,3.0626,0.0488
526,1520530757701312308,OK,1337,1164,0.7743,2.8507,0.0506
527,1520530757751027360,OK,1273,1052,0.8663,2.5706,0.0539
528,1520530757801029360,OK,1187,897,0.9514,1.9239,0.0496
529,1520530757851030360,OK,1737,1680,0.4505,1.7085,0.0519
530,1520530757901032360,OK,1682,1529,0.5914,1.8634,0.0531
531,1520530757951033360,OK,1594,1360,0.7406,2.6062,0.0494
532,1520530758001035360,OK,1505,1199,0.7923,3.0158,0.0528
533,1520530758051036360,OK,1336,1051,0.8483,3.2796,0.0510
534,1520530758101038360,OK,1558,1470,0.4719,3.4184,0.0529
535,1520530758151144413,OK,1246,1093,0.6349,3.4455,0.0548
536,1520530758201146413,OK,970,811,0.8585,3.3506,0.0566
537,1520530758251148413,OK,824,605,0.9991,3.5174,0.0595
538,1520530758301149413,OK,869,738,0.6098,3.8588,0.0595
539,1520530758351151413,OK,593,473,0.9007,4.0663,0.0588
540,1520530758401153413,OK,1254,1051,0.7371,4.1369,0.0587
541,1520530758451154413,OK,1048,767,0.8632,4.2156,0.0569
542,1520530758501156413,OK,850,763,0.5313,4.4170,0.0578
543,1520530758551586676,OK,764,619,0.7774,4.9025,0.0566
544,1520530758601588676,OK,704,586,0.9184,4.6229,0.0574
545,1520530758651589676,OK,1018,966,0.4401,4.1122,0.0556
546,1520530758701591676,OK,978,894,0.6374,3.5090,0.0564
547,1520530758751592676,OK,946,834,0.7902,3.0247,0.0522
548,1520530758801594676,OK,917,769,0.8560,2.5850,0.0584
549,1520530758851596676,OK,1422,1366,0.4279,1.8601,0.0575
550,1520530758901597676,OK,1342,1250,0.6421,1.5889,0.0565
551,1520530758951488238,OK,1192,1086,0.7278,1.5855,0.0577
552,1520530759001489238,OK,1142,931,0.7916,1.2221,0.0534
553,1520530759051491238,OK,1098,875,0.8478,1.3845,0.0571
554,1520530759101492238,OK,1083,850,0.9098,1.8432,0.0650
555,1520530759151494238,OK,1384,1320,0.3718,1.6174,0.0559
556,1520530759201495238,OK,1327,1243,0.5600,1.4678,0.0555
557,1520530759251497238,OK,1241,1135,0.7269,1.4665,0.0531
558,1520530759301498238,OK,1201,1011,0.8324,1.4310,0.0560
559,1520530759351664378,OK,1178,951,0.9285,1.7362,0.0589
560,1520530759401666378,OK,1170,884,0.9198,1.8117,0.0701
561,1520530759451667378,OK,1415,1377,0.3730,1.4118,0.0587
562,1520530759501669378,OK,1381,1332,0.5792,1.6383,0.0577
563,1520530759551670378,OK,1367,1202,0.6673,2.3798,0.0547
564,1520530759601672378,OK,1357,1138,0.8518,2.8770,0.0538
565,1520530759651673378,OK,1350,1109,0.9671,2.8542,0.0596
566,1520530759701675378,OK,1334,938,0.9792,2.8721,0.0628
567,1520530759751602273,OK,1813,1771,0.4024,2.2699,0.0561
568,1520530759801604273,OK,1773,1688,0.6871,1.8592,0.0594
569,1520530759851606273,OK,1751,1512,0.8632,1.4693,0.0556
570,1520530759901607273,OK,1739,1373,0.9060,0.7766,0.0619
571,1520530759951609273,OK,1717,1250,0.9751,0.5466,0.0562
572,1520530760001610273,REPROJ_LOW_CONF,1696,1078,1.0169,0.5305,0.0636
573,1520530760051612273,OK,1875,1838,0.4444,0.8324,0.0560
574,1520530760101613273,OK,1809,1705,0.6921,1.3510,0.0576
575,1520530760151616273,OK,1758,1482,0.8665,1.8305,0.0585
576,1520530760201535167,REPROJ_LOW_CONF,1679,1296,1.0117,1.8161,0.0554
577,1520530760251537167,REPROJ_LOW_CONF,1633,1145,1.0917,2.3233,0.0535
578,1520530760301538167,REPROJ_LOW_CONF,1590,961,1.1105,2.6251,0.0587
579,1520530760351539167,OK,1819,1756,0.5464,2.6564,0.0538
580,1520530760401541167,OK,1691,1496,0.7676,2.6950,0.0553
581,1520530760451543167,OK,1608,1201,0.9140,2.6119,0.0534
582,1520530760501544167,OK,1513,1061,0.9914,2.8055,0.0563
583,1520530760551546167,REPROJ_LOW_CONF,1477,908,1.0427,1.9976,0.0513
584,1520530760601489483,OK,1739,1636,0.5883,2.9400,0.0494
585,1520530760651491483,OK,1457,1237,0.8250,3.6364,0.0493
586,1520530760701492483,OK,1288,973,0.9515,3.6712,0.0477
587,1520530760751494483,REPROJ_LOW_CONF,1172,792,1.0510,3.6152,0.0490
588,1520530760801495483,OK,1607,1481,0.5777,3.1546,0.0489
589,1520530760851497483,OK,1454,1228,0.7921,2.5568,0.0494
590,1520530760901498483,OK,1341,1047,0.9318,2.5212,0.0537
591,1520530760951500483,REPROJ_LOW_CONF,1235,818,1.0156,1.9513,0.0533
592,1520530761001376869,REPROJ_LOW_CONF,1153,704,1.0416,1.6100,0.0519
593,1520530761051377869,REPROJ_LOW_CONF,1065,594,1.0713,1.2980,0.0506
594,1520530761101379869,OK,1683,1605,0.5541,1.4364,0.0489
595,1520530761151380869,OK,1457,1274,0.7867,1.9848,0.0476
596,1520530761201382869,OK,1315,1016,0.8916,1.8850,0.0471
597,1520530761251383869,OK,1196,807,0.9554,2.2239,0.0476
598,1520530761301385869,OK,1033,612,0.9560,2.6739,0.0471
599,1520530761351386869,REPROJ_LOW_CONF,909,510,1.0180,2.5455,0.0456
600,1520530761401249571,OK,1491,1363,0.6470,2.9567,0.0495
601,1520530761451251571,OK,1147,966,0.7471,3.3179,0.0528
602,1520530761501252571,OK,963,781,0.8246,3.4414,0.0499
603,1520530761551254571,OK,869,662,0.8873,3.6810,0.0474
604,1520530761601256571,OK,1446,1358,0.6111,3.3473,0.0485
605,1520530761651258571,OK,1304,1023,0.7508,3.2977,0.0480
606,1520530761701259571,OK,1137,867,0.8196,3.7392,0.0478
607,1520530761751261571,OK,1028,750,0.8648,3.6441,0.0444
608,1520530761801129448,OK,1513,1383,0.5039,3.5277,0.0464
609,1520530761851130448,OK,1395,1252,0.7146,3.1582,0.0476
610,1520530761901133448,OK,1258,1041,0.8038,2.7447,0.0493
611,1520530761951133448,OK,1078,847,0.8363,2.5304,0.0507
612,1520530762001135448,OK,941,742,0.8842,2.4437,0.0459
613,1520530762051136448,OK,1472,1438,0.4179,1.9322,0.0503
614,1520530762101138448,OK,1333,1252,0.5515,1.3405,0.0505
615,1520530762151140448,OK,1284,1180,0.6833,1.4493,0.0518
616,1520530762201313799,OK,1223,1042,0.7826,1.7926,0.0495
617,1520530762251318799,OK,1152,959,0.8572,1.9201,0.0550
618,1520530762301316799,OK,1099,849,0.8594,1.9316,0.0545
619,1520530762351318799,OK,1631,1558,0.3967,2.3554,0.0510
620,1520530762401319799,OK,1534,1362,0.6355,2.7636,0.0522
621,1520530762451321799,OK,1337,1155,0.7336,2.5463,0.0522
622,1520530762501322799,OK,1263,968,0.7963,2.7209,0.0576
623,1520530762551324799,OK,1163,864,0.8818,2.6074,0.0547
624,1520530762601326799,OK,1558,1451,0.4662,2.8368,0.0547
625,1520530762651530957,OK,1418,1255,0.7208,2.7259,0.0538
626,1520530762701532957,OK,1255,1074,0.7503,3.0137,0.0557
627,1520530762751533957,OK,1226,973,0.8993,3.9350,0.0510
628,1520530762801535957,OK,1504,1392,0.5720,4.3557,0.0510
629,1520530762851536957,OK,1308,1050,0.7639,4.2591,0.0526
630,1520530762901538957,OK,1236,877,0.8818,3.7809,0.0510
631,1520530762951539957,OK,1514,1397,0.6521,3.2736,0.0516
632,1520530763001541957,OK,1244,1036,0.8481,2.5904,0.0528
633,1520530763051559045,OK,1138,865,0.8802,2.1303,0.0569
634,1520530763101560045,OK,1071,742,0.9004,1.8067,0.0549
635,1520530763151562045,OK,1000,662,0.9584,1.3990,0.0524
636,1520530763201564045,REPROJ_LOW_CONF,971,629,1.0124,0.9639,0.0524
637,1520530763251565045,OK,1748,1687,0.4593,1.0567,0.0527
638,1520530763301567045,OK,1655,1500,0.6829,1.0496,0.0549
639,1520530763351568045,OK,1544,1288,0.8076,0.6799,0.0565
640,1520530763401570045,OK,1460,1070,0.8233,0.2037,0.0555
641,1520530763451561448,OK,1339,973,0.9470,0.3160,0.0541
642,1520530763501562448,REPROJ_LOW_CONF,1106,688,1.0235,0.9893,0.0522
643,1520530763551564448,OK,1383,1292,0.4286,1.3393,0.0578
644,1520530763601565448,OK,1283,1158,0.7037,1.4130,0.0574
645,1520530763651566448,OK,1040,846,0.8049,1.6172,0.0582
646,1520530763701569448,OK,932,664,0.9319,1.6117,0.0537
647,1520530763751570448,OK,2243,1843,0.7568,1.6533,0.0561
648,1520530763801571448,OK,1675,1288,0.8885,1.7652,0.0545
649,1520530763851452325,OK,1332,1195,0.6137,2.3628,0.0538
650,1520530763901453325,OK,1091,879,0.8891,2.1891,0.0551
651,1520530763951455325,OK,935,646,0.9933,1.9682,0.0557
652,1520530764001456325,OK,2081,1624,0.7930,1.9285,0.0537
653,1520530764051458325,OK,1751,1234,0.9289,1.7627,0.0545
654,1520530764101459325,REPROJ_LOW_CONF,1525,896,1.0533,1.5776,0.0570
655,1520530764151461325,OK,1250,1134,0.6192,1.3796,0.0576
656,1520530764201463325,OK,1142,957,0.8246,1.0638,0.0589
657,1520530764251481238,OK,1014,695,0.9431,0.8451,0.0581
658,1520530764301483238,REPROJ_LOW_CONF,923,610,1.0886,1.0083,0.0558
659,1520530764351484238,REPROJ_LOW_CONF,827,438,1.1807,1.1527,0.0576
660,1520530764401486238,OK,1705,1238,0.8202,0.8262,0.0550
661,1520530764451487238,OK,981,876,0.6341,0.6624,0.0560
662,1520530764501489238,OK,808,639,0.9426,0.4331,0.0533
663,1520530764551490238,REPROJ_LOW_CONF,680,445,1.0287,1.0483,0.0509
664,1520530764601492238,REPROJ_LOW_CONF,590,326,1.0392,1.5966,0.0526
665,1520530764651494238,OK,1227,876,0.8336,1.7797,0.0539
666,1520530764701715378,OK,942,602,0.9575,2.6430,0.0559
667,1520530764751717378,OK,580,479,0.5363,2.7299,0.0552
668,1520530764801719378,OK,498,401,0.7999,2.6272,0.0565
669,1520530764851720378,OK,448,341,0.8933,2.3849,0.0529
670,1520530764901721378,OK,409,313,0.9943,2.9106,0.0522
671,1520530764951724378,REPROJ_LOW_CONF,368,244,1.0952,3.5144,0.0526
672,1520530765001725378,OK,805,696,0.5318,3.5961,0.0530
673,1520530765051727378,OK,725,601,0.6766,3.3677,0.0517
674,1520530765101763255,OK,680,553,0.7758,3.2605,0.0563
675,1520530765151765255,OK,641,511,0.8955,2.8608,0.0529
676,1520530765201766255,OK,1051,968,0.3963,2.7740,0.0561
677,1520530765251767255,OK,1004,912,0.5370,2.5000,0.0571
678,1520530765301771255,OK,959,816,0.5829,2.1740,0.0585
679,1520530765351771255,OK,925,779,0.7306,1.5455,0.0571
680,1520530765401772255,OK,886,715,0.7946,1.3109,0.0571
681,1520530765451774255,OK,848,664,0.8257,1.3661,0.0543
682,1520530765501667536,OK,1578,1479,0.3795,1.1881,0.0539
683,1520530765551565536,OK,1468,1377,0.5489,1.5737,0.0537
684,1520530765601566536,OK,1360,1192,0.6767,2.3239,0.0509
685,1520530765651568536,OK,1290,1142,0.7660,2.8786,0.0538
686,1520530765701569536,OK,1193,946,0.7212,3.0939,0.0575
687,1520530765751571536,OK,1134,880,0.7804,2.9493,0.0519
688,1520530765801573536,OK,1441,1370,0.4373,3.2923,0.0541
689,1520530765851574536,OK,1274,1190,0.5976,3.2229,0.0540
690,1520530765901345518,OK,1213,1083,0.7541,2.9566,0.0529
691,1520530765951346518,OK,1132,955,0.8682,3.1050,0.0508
692,1520530766001348518,OK,1332,1234,0.4689,4.1852,0.0510
693,1520530766051349518,OK,1183,1041,0.7248,4.7562,0.0519
694,1520530766101351518,OK,1113,898,0.7706,4.7062,0.0513
695,1520530766151352518,OK,1555,1446,0.4582,4.2377,0.0496
696,1520530766201354518,OK,1453,1319,0.6913,3.7816,0.0503
697,1520530766251356518,OK,1218,1067,0.7575,3.3087,0.0511
698,1520530766301371483,OK,1158,951,0.8439,2.9410,0.0533
699,1520530766351373483,OK,1193,1141,0.4189,2.6233,0.0508
700,1520530766401375483,OK,1077,1007,0.6649,2.1391,0.0506
701,1520530766451376483,OK,975,862,0.8875,1.6982,0.0514
702,1520530766501378483,OK,905,689,0.9951,1.9648,0.0517
703,1520530766551379483,REPROJ_LOW_CONF,836,553,1.0798,1.8804,0.0486
704,1520530766601381483,OK,2059,1601,0.7431,1.8610,0.0523
705,1520530766651382483,OK,1166,1060,0.5819,2.2285,0.0501
706,1520530766701833957,OK,862,750,0.7863,2.7002,0.0512
707,1520530766751835957,OK,693,554,0.8219,2.7231,0.0558
708,1520530766801836957,OK,1431,1242,0.6897,3.0622,0.0547
709,1520530766851838957,OK,1332,1120,0.8093,3.4562,0.0556
710,1520530766901840957,OK,893,840,0.4316,3.2279,0.0563
711,1520530766951841957,OK,827,770,0.6401,2.5871,0.0573
712,1520530767001842957,OK,784,704,0.7487,2.1323,0.0566
713,1520530767051844957,OK,751,643,0.8770,2.8773,0.0521
714,1520530767101937957,OK,725,585,0.9316,3.6847,0.0546
715,1520530767151878413,OK,1138,1104,0.4426,3.3936,0.0535
716,1520530767201879413,OK,1093,1000,0.6253,3.0207,0.0528
717,1520530767251881413,OK,1046,899,0.7206,2.7016,0.0508
718,1520530767301882413,OK,963,766,0.7165,2.4925,0.0505
719,1520530767351884413,OK,912,746,0.7858,2.4570,0.0610
720,1520530767401886413,OK,1256,1206,0.3544,1.9795,0.0544
721,1520530767451887413,OK,1225,1163,0.5269,1.2469,0.0541
722,1520530767501889413,OK,1202,1095,0.6840,0.7424,0.0520
723,1520530767551857220,OK,1183,1030,0.7643,0.6815,0.0529
724,1520530767601859220,OK,1155,925,0.9012,0.6655,0.0514
725,1520530767651860220,OK,1108,871,0.9550,0.0894,0.0536
726,1520530767701862220,OK,1251,1204,0.3387,0.6364,0.0526
727,1520530767751863220,OK,1189,1136,0.5289,0.6115,0.0525
728,1520530767801865220,OK,1166,1093,0.7178,0.7947,0.0514
729,1520530767851867220,OK,1144,1013,0.8051,1.0216,0.0549
730,1520530767901869220,OK,1135,958,0.8725,1.3828,0.0573
731,1520530767951935553,OK,1125,895,0.9462,2.0077,0.0587
732,1520530768001936553,OK,1343,1282,0.3726,1.9237,0.0539
733,1520530768051939553,OK,1304,1249,0.5921,1.2045,0.0582
734,1520530768101940553,OK,1283,1190,0.7280,1.2950,0.0557
735,1520530768151941553,OK,1269,1110,0.8139,2.3164,0.0554
736,1520530768201943553,OK,1263,1053,0.9334,1.9317,0.0521
737,1520530768251944553,REPROJ_LOW_CONF,1255,920,1.0005,1.9770,0.0524
738,1520530768301946553,OK,1638,1603,0.3995,2.1964,0.0547
739,1520530768351885746,OK,1611,1535,0.6492,2.0265,0.0523
740,1520530768401886746,OK,1589,1371,0.7785,1.8833,0.0568
741,1520530768451888746,OK,1572,1259,0.9118,1.3998,0.0534
742,1520530768501889746,OK,1554,1169,0.9606,1.1710,0.0621
743,1520530768551891746,REPROJ_LOW_CONF,1548,996,1.0337,0.6612,0.0540
744,1520530768601892746,OK,1879,1832,0.3950,0.4612,0.0563
745,1520530768651894746,OK,1859,1774,0.6682,0.5839,0.0559
746,1520530768701976746,OK,1821,1626,0.8283,0.5582,0.0527
747,1520530768751810588,OK,1796,1372,0.9330,1.3915,0.0521
748,1520530768801811588,REPROJ_LOW_CONF,1785,1254,1.0578,0.9714,0.0504
749,1520530768851813588,REPROJ_LOW_CONF,1750,1113,1.0991,1.4292,0.0549
750,1520530768901814588,OK,1759,1688,0.4545,1.8719,0.0479
751,1520530768951816588,OK,1690,1557,0.7005,2.1898,0.0506
752,1520530769001818588,OK,1647,1366,0.8471,2.7101,0.0540
753,1520530769051819588,OK,1592,1177,0.9242,3.0050,0.0495
754,1520530769101821588,OK,1494,947,0.9944,3.6257,0.0485
755,1520530769151822588,OK,1787,1725,0.5540,3.4429,0.0498
756,1520530769201870273,OK,1661,1456,0.7654,3.1633,0.0487
757,1520530769251871273,OK,1534,1216,0.9096,3.5288,0.0478
758,1520530769301873273,OK,1448,973,0.9781,3.4539,0.0463
759,1520530769351875273,OK,1659,1461,0.5815,3.3890,0.0462
760,1520530769401876273,OK,1472,1202,0.8389,3.6649,0.0437
761,1520530769451878273,OK,1323,1006,0.9580,3.5269,0.0483
762,1520530769501879273,REPROJ_LOW_CONF,1265,824,1.0701,3.5180,0.0485
763,1520530769551881273,OK,1706,1570,0.6131,3.1264,0.0482
764,1520530769601849641,OK,1579,1260,0.8482,2.5490,0.0460
765,1520530769651851641,OK,1501,1127,0.9324,1.9331,0.0525
766,1520530769701853641,REPROJ_LOW_CONF,1380,914,1.0109,1.4340,0.0468
767,1520530769751854641,REPROJ_LOW_CONF,1306,813,1.0522,1.2674,0.0450
768,1520530769801856641,REPROJ_LOW_CONF,1247,705,1.0776,1.0217,0.0481
769,1520530769851858641,REPROJ_LOW_CONF,1189,575,1.1092,1.2606,0.0561
770,1520530769901859641,OK,1733,1640,0.6120,1.6954,0.0475
771,1520530769951861641,OK,1518,1180,0.7875,2.1170,0.0481
772,1520530770001660606,OK,1287,966,0.8862,2.1848,0.0452
773,1520530770051661606,OK,1164,713,0.9209,2.3578,0.0485
774,1520530770101663606,OK,989,620,0.9884,2.7928,0.0478
775,1520530770151665606,OK,782,472,0.9936,3.2560,0.0528
776,1520530770201667606,OK,1471,1335,0.6300,3.1719,0.0499
777,1520530770251668606,OK,1155,1007,0.7108,2.5474,0.0498
778,1520530770301736606,OK,999,826,0.7604,2.3591,0.0508
779,1520530770351671606,OK,939,731,0.8796,3.2657,0.0454
780,1520530770401531904,OK,885,632,0.9328,3.3740,0.0498
781,1520530770451533904,OK,1515,1417,0.6200,3.2021,0.0485
782,1520530770501534904,OK,1350,1112,0.7669,3.2613,0.0499
783,1520530770551536904,OK,1195,976,0.8215,3.0865,0.0483
784,1520530770601538904,OK,1053,787,0.8825,2.9948,0.0502
785,1520530770651539904,OK,1478,1414,0.5400,2.7730,0.0509
786,1520530770701541904,OK,1315,1202,0.6936,2.2839,0.0517
787,1520530770751542904,OK,1181,1035,0.7998,1.8014,0.0508
788,1520530770801611501,OK,1063,877,0.8104,1.2408,0.0487
789,1520530770851612501,OK,996,790,0.8429,1.2410,0.0514
790,1520530770901614501,OK,918,685,0.8896,0.9041,0.0526
791,1520530770951616501,OK,1486,1431,0.4020,1.0560,0.0536
792,1520530771001617501,OK,1398,1311,0.5141,1.3007,0.0526
793,1520530771051619501,OK,1321,1201,0.6714,2.4929,0.0503
794,1520530771101620501,OK,1245,1110,0.7977,2.6237,0.0503
795,1520530771151622501,OK,1142,929,0.8515,2.7398,0.0497
796,1520530771201895711,OK,1075,813,0.9242,3.1701,0.0556
797,1520530771251897711,OK,1682,1613,0.4937,3.1013,0.0548
798,1520530771301899711,OK,1424,1266,0.6266,2.8230,0.0545
799,1520530771351901711,OK,1357,1148,0.7837,2.3386,0.0538
800,1520530771401902711,OK,1250,956,0.8203,2.6369,0.0553
801,1520530771451904711,OK,1117,846,0.9482,3.5255,0.0455
802,1520530771501905711,OK,1531,1465,0.4759,3.8000,0.0506
803,1520530771551911711,OK,1395,1297,0.6939,4.0341,0.0503
804,1520530771601908711,OK,1359,1134,0.8419,3.6511,0.0521
805,1520530771651878132,OK,1171,902,0.8788,3.4070,0.0468
806,1520530771701880132,OK,1563,1454,0.5369,2.5977,0.0495
807,1520530771751882132,OK,1449,1289,0.7912,2.0030,0.0507
