frame_idx,timestamp_ns,status,n_tracked,n_inliers
1369,1520616792810274275,OK,312,296
1370,1520616792860276275,OK,296,267
1371,1520616792910277275,OK,265,234
1372,1520616792960279275,OK,233,228
1373,1520616793010280275,OK,228,211
1374,1520616793060282275,OK,211,192
1375,1520616793110411503,OK,1527,992
1376,1520616793160412503,OK,962,848
1377,1520616793210414503,OK,830,774
1378,1520616793260416503,OK,771,723
1379,1520616793310418503,OK,719,708
1380,1520616793360419503,OK,698,654
1381,1520616793410421503,OK,648,621
1382,1520616793460422503,OK,619,588
1383,1520616793510510380,OK,581,549
1384,1520616793560512380,OK,534,504
1385,1520616793610514380,OK,498,452
1386,1520616793660515380,OK,447,437
1387,1520616793710516380,OK,433,427
1388,1520616793760518380,OK,426,391
1389,1520616793810520380,OK,391,379
1390,1520616793860521380,OK,379,337
1391,1520616793910855942,OK,337,334
1392,1520616793960752942,OK,334,316
1393,1520616794010754942,OK,316,316
1394,1520616794060755942,OK,316,310
1395,1520616794110757942,OK,310,297
1396,1520616794160758942,OK,297,294
1397,1520616794210760942,OK,294,293
1398,1520616794260762942,OK,293,283
1399,1520616794310711871,OK,283,283
1400,1520616794360713871,OK,283,277
1401,1520616794410714871,OK,277,275
1402,1520616794460716871,OK,275,272
1403,1520616794510717871,OK,272,251
1404,1520616794560719871,OK,251,248
1405,1520616794610720871,OK,248,242
1406,1520616794660722871,OK,242,238
1407,1520616794710424380,OK,238,222
1408,1520616794760425380,OK,222,189
1409,1520616794810427380,OK,1975,1492
1410,1520616794860428380,OK,1471,1374
1411,1520616794910430380,OK,1322,1276
1412,1520616794960432380,OK,1261,1213
1413,1520616795010434380,OK,1200,1073
1414,1520616795060435380,OK,1044,923
1415,1520616795110436380,OK,895,808
1416,1520616795160324556,OK,796,748
1417,1520616795210326556,OK,731,669
1418,1520616795260327556,OK,647,597
1419,1520616795310329556,OK,593,536
1420,1520616795360330556,OK,529,506
1421,1520616795410332556,OK,506,478
1422,1520616795460333556,OK,471,439
1423,1520616795510339556,OK,436,410
1424,1520616795560231854,OK,404,355
1425,1520616795610233854,OK,321,289
1426,1520616795660234854,OK,261,243
1427,1520616795710236854,OK,233,215
1428,1520616795760237854,OK,207,191
1429,1520616795810239854,OK,1554,1069
1430,1520616795860241854,OK,1035,929
1431,1520616795910242854,OK,896,822
1432,1520616795960321135,OK,821,790
1433,1520616796010322135,OK,790,763
1434,1520616796060324135,OK,763,687
1435,1520616796110325135,OK,685,676
1436,1520616796160327135,OK,676,613
1437,1520616796210329135,OK,613,545
1438,1520616796260330135,OK,545,526
1439,1520616796310332135,OK,525,490
1440,1520616796360354608,OK,490,469
1441,1520616796410356608,OK,469,456
1442,1520616796460357608,OK,456,453
1443,1520616796510359608,OK,453,448
1444,1520616796560361608,OK,448,414
1445,1520616796610362608,OK,387,373
1446,1520616796660364608,OK,373,360
1447,1520616796710366608,OK,360,353
1448,1520616796760537924,OK,351,335
1449,1520616796810538924,OK,322,309
1450,1520616796860540924,OK,309,305
1451,1520616796910541924,OK,305,296
1452,1520616796960543924,OK,296,272
1453,1520616797010545924,OK,272,260
1454,1520616797060546924,OK,260,258
1455,1520616797110548924,OK,258,256
1456,1520616797160543117,OK,256,247
1457,1520616797210545117,OK,247,238
1458,1520616797260546117,OK,238,236
1459,1520616797310548117,OK,236,236
1460,1520616797360549117,OK,236,234
1461,1520616797410551117,OK,234,228
1462,1520616797460553117,OK,228,223
1463,1520616797510554117,OK,223,215
1464,1520616797560556117,OK,215,209
1465,1520616797610662450,OK,209,203
1466,1520616797660664450,OK,195,177
1467,1520616797710665450,OK,1914,1372
1468,1520616797760667450,OK,1320,972
1469,1520616797810668450,OK,904,700
1470,1520616797860670450,OK,670,539
1471,1520616797910672450,OK,487,411
1472,1520616797960673450,OK,380,331
1473,1520616798012466468,OK,280,203
1474,1520616798062467468,OK,169,146
1475,1520616798112469468,OK,1790,723
1476,1520616798162471468,OK,696,566
1477,1520616798212473468,OK,560,504
1478,1520616798262474468,OK,504,439
1479,1520616798312475468,OK,439,427
1480,1520616798362477468,OK,426,413
1481,1520616798412920029,OK,413,400
1482,1520616798462923029,OK,400,376
1483,1520616798512923029,OK,376,349
1484,1520616798562928029,OK,349,323
1485,1520616798612926029,OK,323,297
1486,1520616798662927029,OK,297,272
1487,1520616798712929029,OK,272,250
1488,1520616798762930029,OK,247,231
1489,1520616798812694714,OK,231,227
1490,1520616798862678714,OK,227,215
1491,1520616798912680714,OK,215,208
1492,1520616798962681714,OK,183,170
1493,1520616799012683714,OK,1839,963
1494,1520616799062685714,OK,951,811
1495,1520616799112686714,OK,805,704
1496,1520616799162688714,OK,704,629
1497,1520616799213303608,OK,629,562
1498,1520616799263305608,OK,562,533
1499,1520616799313306608,OK,533,521
1500,1520616799363308608,OK,521,516
1501,1520616799413309608,OK,516,485
1502,1520616799463311608,OK,485,479
1503,1520616799513313608,OK,479,438
1504,1520616799563314608,OK,438,435
1505,1520616799613316608,OK,435,410
1506,1520616799661990468,OK,410,409
1507,1520616799711991468,OK,409,391
1508,1520616799761993468,OK,391,354
1509,1520616799811994468,OK,354,339
1510,1520616799861996468,OK,339,336
1511,1520616799911998468,OK,336,326
1512,1520616799961999468,OK,326,324
1513,1520616800012001468,OK,324,318
1514,1520616800061088222,OK,318,313
1515,1520616800111089222,OK,313,272
1516,1520616800161091222,OK,272,246
1517,1520616800211093222,OK,242,232
1518,1520616800261095222,OK,232,214
1519,1520616800311096222,OK,214,200
1520,1520616800361097222,OK,1941,1009
1521,1520616800411099222,OK,981,837
1522,1520616800460901977,OK,829,753
1523,1520616800510863977,OK,726,628
1524,1520616800560864977,OK,590,524
1525,1520616800610866977,OK,499,419
1526,1520616800660868977,OK,403,370
1527,1520616800710869977,OK,369,355
1528,1520616800760871977,OK,355,340
1529,1520616800810872977,OK,340,335
1530,1520616800860626205,OK,335,319
1531,1520616800910627205,OK,319,315
1532,1520616800960629205,OK,315,305
1533,1520616801010630205,OK,305,304
1534,1520616801060632205,OK,304,303
1535,1520616801110634205,OK,303,303
1536,1520616801160635205,OK,303,303
1537,1520616801210637205,OK,303,302
1538,1520616801260342854,OK,302,299
1539,1520616801310343854,OK,299,298
1540,1520616801360344854,OK,298,297
1541,1520616801410346854,OK,297,290
1542,1520616801460348854,OK,290,282
1543,1520616801510349854,OK,282,270
1544,1520616801560352854,OK,270,264
1545,1520616801610353854,OK,264,263
1546,1520616801660317380,OK,263,262
1547,1520616801710319380,OK,262,247
1548,1520616801760321380,OK,242,238
1549,1520616801810322380,OK,238,235
1550,1520616801860323380,OK,206,184
1551,1520616801910325380,OK,1950,1413
1552,1520616801960326380,OK,1368,1166
1553,1520616802010328380,OK,1139,1037
1554,1520616802060329380,OK,986,966
1555,1520616802110533257,OK,964,924
1556,1520616802160471257,OK,924,899
1557,1520616802210473257,OK,895,830
1558,1520616802260475257,OK,828,790
1559,1520616802310476257,OK,789,749
1560,1520616802360478257,OK,749,740
1561,1520616802410479257,OK,739,686
1562,1520616802460481257,OK,685,664
1563,1520616802510607942,OK,664,600
1564,1520616802560609942,OK,600,576
1565,1520616802610610942,OK,575,509
1566,1520616802660612942,OK,509,491
1567,1520616802710614942,OK,490,467
1568,1520616802760615942,OK,464,431
1569,1520616802810617942,OK,430,382
1570,1520616802860618942,OK,369,323
1571,1520616802911119117,OK,312,267
1572,1520616802961120117,OK,235,208
1573,1520616803011122117,OK,203,189
1574,1520616803061124117,OK,1928,1414
1575,1520616803111126117,OK,1387,1211
1576,1520616803161127117,OK,1211,1095
1577,1520616803211128117,OK,1095,1075
1578,1520616803261130117,OK,1075,1059
1579,1520616803311525310,OK,1056,1012
1580,1520616803361527310,OK,1012,856
1581,1520616803411528310,OK,848,624
1582,1520616803461529310,OK,622,462
1583,1520616803511531310,OK,460,429
1584,1520616803561533310,OK,429,396
1585,1520616803611534310,OK,395,374
1586,1520616803661536310,OK,374,369
1587,1520616803710871977,OK,369,365
1588,1520616803760960977,OK,365,356
1589,1520616803810874977,OK,356,347
1590,1520616803860876977,OK,343,336
1591,1520616803910877977,OK,329,302
1592,1520616803960879977,OK,301,294
1593,1520616804010880977,OK,294,289
1594,1520616804060882977,OK,287,280
1595,1520616804110660959,OK,280,263
1596,1520616804160662959,OK,263,251
1597,1520616804210663959,OK,251,244
1598,1520616804260665959,OK,244,228
1599,1520616804310667959,OK,226,189
1600,1520616804360668959,OK,1950,1510
1601,1520616804410670959,OK,1472,1255
1602,1520616804460672959,OK,1216,1104
1603,1520616804510673959,OK,1096,1009
1604,1520616804560965345,OK,981,881
1605,1520616804610967345,OK,881,803
1606,1520616804660969345,OK,803,753
1607,1520616804710970345,OK,753,658
1608,1520616804760972345,OK,637,582
1609,1520616804810974345,OK,580,544
1610,1520616804860975345,OK,540,505
1611,1520616804910977345,OK,504,482
1612,1520616804961272959,OK,472,440
1613,1520616805011273959,OK,440,398
1614,1520616805061274959,OK,370,340
1615,1520616805111276959,OK,335,332
1616,1520616805161278959,OK,324,317
1617,1520616805211279959,OK,317,277
1618,1520616805261280959,OK,277,266
1619,1520616805311282959,OK,266,242
1620,1520616805361480678,OK,242,240
1621,1520616805411481678,OK,240,233
1622,1520616805461483678,OK,233,208
1623,1520616805511484678,OK,208,195
1624,1520616805561486678,OK,1875,1213
1625,1520616805611487678,OK,1193,960
1626,1520616805661489678,OK,928,888
1627,1520616805711490678,OK,885,874
1628,1520616805761115836,OK,869,841
1629,1520616805811116836,OK,823,790
1630,1520616805861118836,OK,780,768
1631,1520616805911120836,OK,753,729
1632,1520616805961121836,OK,721,689
1633,1520616806011123836,OK,681,618
1634,1520616806061124836,OK,614,595
1635,1520616806111126836,OK,593,585
1636,1520616806160843275,OK,585,547
1637,1520616806210845275,OK,547,540
1638,1520616806260847275,OK,540,533
1639,1520616806310848275,OK,533,512
1640,1520616806360850275,OK,512,477
1641,1520616806410852275,OK,477,470
1642,1520616806460854275,OK,470,439
1643,1520616806510855275,OK,439,428
1644,1520616806560826942,OK,428,415
1645,1520616806610828942,OK,415,413
1646,1520616806660829942,OK,413,394
1647,1520616806710831942,OK,394,394
1648,1520616806760832942,OK,394,388
1649,1520616806810834942,OK,388,372
1650,1520616806860835942,OK,372,347
1651,1520616806910837942,OK,347,317
1652,1520616806960838942,OK,305,281
1653,1520616807011441380,OK,268,228
1654,1520616807061438380,OK,194,174
1655,1520616807111439380,OK,1756,1086
1656,1520616807161441380,OK,934,794
1657,1520616807211442380,OK,790,660
1658,1520616807261444380,OK,612,488
1659,1520616807311445380,OK,483,397
1660,1520616807361447380,OK,367,313
1661,1520616807413039117,OK,306,261
1662,1520616807463041117,OK,250,225
1663,1520616807513043117,OK,216,189
1664,1520616807563044117,OK,1888,802
1665,1520616807613046117,OK,777,637
1666,1520616807663047117,OK,634,589
1667,1520616807713049117,OK,589,530
1668,1520616807763050117,OK,530,468
1669,1520616807811882854,OK,468,463
1670,1520616807861884854,OK,463,451
1671,1520616807911885854,OK,451,420
1672,1520616807961887854,OK,420,381
1673,1520616808011888854,OK,378,340
1674,1520616808061890854,OK,339,312
1675,1520616808111892854,OK,312,301
1676,1520616808161894854,OK,290,256
1677,1520616808211580345,OK,256,218
1678,1520616808261582345,OK,218,188
1679,1520616808311583345,OK,1957,1214
1680,1520616808361584345,OK,1203,1063
1681,1520616808411588345,OK,1062,1005
1682,1520616808461588345,OK,1005,957
1683,1520616808511589345,OK,956,887
1684,1520616808561590345,OK,885,803
1685,1520616808612308556,OK,800,750
1686,1520616808662310556,OK,750,727
1687,1520616808712311556,OK,725,705
1688,1520616808762313556,OK,670,658
1689,1520616808812314556,OK,643,630
1690,1520616808862316556,OK,624,613
1691,1520616808912317556,OK,613,611
1692,1520616808962319556,OK,604,601
1693,1520616809012320556,OK,596,584
1694,1520616809065271117,OK,577,544
1695,1520616809115273117,OK,544,537
1696,1520616809165274117,OK,528,525
1697,1520616809215276117,OK,522,510
1698,1520616809265277117,OK,510,497
1699,1520616809315279117,OK,496,487
1700,1520616809365281117,OK,487,464
1701,1520616809415282117,OK,464,454
1702,1520616809468603696,OK,454,435
1703,1520616809518604696,OK,435,427
1704,1520616809568606696,OK,427,412
1705,1520616809618608696,OK,412,410
1706,1520616809668609696,OK,410,398
1707,1520616809718611696,OK,393,388
1708,1520616809768612696,OK,387,383
1709,1520616809818614696,OK,369,346
1710,1520616809869241450,OK,346,336
1711,1520616809919243450,OK,336,319
1712,1520616809969247450,OK,319,303
1713,1520616810019246450,OK,303,290
1714,1520616810069248450,OK,290,286
1715,1520616810119249450,OK,286,277
1716,1520616810169250450,OK,277,271
1717,1520616810219252450,OK,271,265
1718,1520616810269254450,OK,265,255
1719,1520616810319278450,OK,255,252
1720,1520616810369257450,OK,252,251
1721,1520616810419258450,OK,251,251
1722,1520616810469260450,OK,251,249
1723,1520616810519261450,OK,249,248
1724,1520616810569263450,OK,248,243
1725,1520616810619264450,OK,243,242
1726,1520616810669266450,OK,242,242
1727,1520616810719268450,OK,242,242
1728,1520616810769269450,OK,242,242
1729,1520616810819271450,OK,242,236
1730,1520616810869272450,OK,236,233
1731,1520616810919274450,OK,233,232
1732,1520616810969275450,OK,232,231
1733,1520616811019277450,OK,231,230
1734,1520616811069279450,OK,230,222
1735,1520616811119280450,OK,222,221
1736,1520616811169282450,OK,221,221
1737,1520616811219283450,OK,221,220
1738,1520616811269285450,OK,220,217
1739,1520616811319287450,OK,217,215
1740,1520616811369288450,OK,215,214
1741,1520616811419290450,OK,214,205
1742,1520616811469291450,OK,205,191
1743,1520616811519293450,OK,1901,1074
1744,1520616811569294450,OK,1066,926
1745,1520616811619296450,OK,913,864
1746,1520616811669297450,OK,864,808
1747,1520616811719299450,OK,807,703
1748,1520616811769301450,OK,703,665
1749,1520616811819302450,OK,664,626
1750,1520616811869304450,OK,615,579
1751,1520616811918231906,OK,576,540
1752,1520616811968275906,OK,539,522
1753,1520616812018234906,OK,522,508
1754,1520616812068236906,OK,503,477
1755,1520616812118237906,OK,475,445
1756,1520616812168239906,OK,435,408
1757,1520616812218240906,OK,403,370
1758,1520616812268242906,OK,364,335
1759,1520616812317203152,OK,334,324
1760,1520616812367204152,OK,324,313
1761,1520616812417206152,OK,313,294
1762,1520616812467207152,OK,293,269
1763,1520616812517209152,OK,269,256
1764,1520616812567210152,OK,256,244
1765,1520616812617212152,OK,244,227
1766,1520616812667214152,OK,226,206
1767,1520616812715496485,OK,206,172
1768,1520616812765498485,OK,1951,1478
1769,1520616812815499485,OK,1430,1295
1770,1520616812865501485,OK,1279,1198
1771,1520616812915502485,OK,1185,1057
1772,1520616812965504485,OK,1049,996
1773,1520616813015506485,OK,991,975
1774,1520616813065507485,OK,975,948
1775,1520616813112667099,OK,948,929
1776,1520616813162669099,OK,929,921
1777,1520616813212670099,OK,921,918
1778,1520616813262672099,OK,918,884
1779,1520616813312673099,OK,884,882
1780,1520616813362675099,OK,882,873
1781,1520616813412676099,OK,873,848
1782,1520616813462678099,OK,848,837
1783,1520616813511424924,OK,837,809
1784,1520616813561426924,OK,803,786
1785,1520616813611492924,OK,774,762
1786,1520616813661429924,OK,762,758
1787,1520616813711430924,OK,758,756
1788,1520616813761432924,OK,756,753
1789,1520616813811433924,OK,753,744
1790,1520616813861435924,OK,744,742
1791,1520616813911437924,OK,742,734
1792,1520616813961328889,OK,734,726
1793,1520616814011330889,OK,726,692
1794,1520616814061331889,OK,692,668
1795,1520616814111333889,OK,668,632
1796,1520616814161334889,OK,632,581
1797,1520616814211336889,OK,581,533
1798,1520616814261338889,OK,533,503
1799,1520616814311339889,OK,503,496
1800,1520616814361090450,OK,492,467
1801,1520616814411091450,OK,467,443
1802,1520616814461093450,OK,443,423
1803,1520616814511094450,OK,422,420
1804,1520616814561096450,OK,419,404
1805,1520616814611098450,OK,404,366
1806,1520616814661100450,OK,365,356
1807,1520616814711101450,OK,356,347
1808,1520616814760954170,OK,347,329
1809,1520616814810956170,OK,329,328
1810,1520616814860958170,OK,328,311
1811,1520616814910959170,OK,311,301
1812,1520616814960960170,OK,301,295
1813,1520616815010962170,OK,295,284
1814,1520616815060964170,OK,284,275
1815,1520616815110965170,OK,275,267
1816,1520616815160938749,OK,267,265
1817,1520616815210939749,OK,265,265
1818,1520616815261025749,OK,265,264
1819,1520616815310942749,OK,264,260
1820,1520616815360944749,OK,260,257
1821,1520616815410945749,OK,257,256
1822,1520616815460947749,OK,256,247
1823,1520616815510949749,OK,247,228
1824,1520616815560867380,OK,228,213
1825,1520616815610869380,OK,213,197
1826,1520616815660870380,OK,1845,1216
1827,1520616815710872380,OK,1125,976
1828,1520616815760873380,OK,976,895
1829,1520616815810875380,OK,895,780
1830,1520616815860877380,OK,778,650
1831,1520616815910878380,OK,641,510
1832,1520616815960880380,OK,497,442
1833,1520616816011795205,OK,441,403
1834,1520616816061797205,OK,398,351
1835,1520616816111799205,OK,350,336
1836,1520616816161800205,OK,324,290
1837,1520616816211802205,OK,284,272
1838,1520616816261803205,OK,272,245
1839,1520616816311805205,OK,237,214
1840,1520616816361807205,OK,214,168
1841,1520616816412320766,OK,1940,1152
1842,1520616816462322766,OK,1097,926
1843,1520616816512323766,OK,922,855
1844,1520616816562324766,OK,850,762
1845,1520616816612326766,OK,754,716
1846,1520616816662328766,OK,715,709
1847,1520616816712329766,OK,697,683
1848,1520616816762331766,OK,678,640
1849,1520616816812090099,OK,639,624
1850,1520616816862092099,OK,624,606
1851,1520616816912197099,OK,606,589
1852,1520616816962095099,OK,589,574
1853,1520616817012096099,OK,574,532
1854,1520616817062098099,OK,532,522
1855,1520616817112100099,OK,522,504
1856,1520616817162101099,OK,504,493
1857,1520616817212283029,OK,466,440
1858,1520616817262284029,OK,440,433
1859,1520616817312286029,OK,433,427
1860,1520616817362287029,OK,427,411
1861,1520616817412289029,OK,402,383
1862,1520616817462291029,OK,378,328
1863,1520616817512292029,OK,324,309
1864,1520616817562294029,OK,307,302
1865,1520616817613727450,OK,300,282
1866,1520616817663729450,OK,271,244
1867,1520616817713730450,OK,242,221
1868,1520616817763732450,OK,221,201
1869,1520616817813733450,POSE_FAIL,201,0
1870,1520616817863735450,OK,170,161
1871,1520616817913737450,OK,1884,1394
1872,1520616817963739450,OK,1368,1269
1873,1520616818014804871,OK,1227,1131
1874,1520616818064806871,OK,1103,907
1875,1520616818114807871,OK,825,736
1876,1520616818164808871,OK,728,673
1877,1520616818214810871,OK,673,665
1878,1520616818264812871,OK,665,645
1879,1520616818314813871,OK,645,607
1880,1520616818364815871,OK,607,566
1881,1520616818414816871,OK,566,558
1882,1520616818462631363,OK,545,513
1883,1520616818512632363,OK,513,493
1884,1520616818562634363,OK,493,487
1885,1520616818612636363,OK,483,470
1886,1520616818662637363,OK,470,448
1887,1520616818712639363,OK,448,391
1888,1520616818762640363,OK,391,380
1889,1520616818812642363,OK,380,368
1890,1520616818865568275,OK,368,338
1891,1520616818915570275,OK,337,326
1892,1520616818965571275,OK,325,316
1893,1520616819015573275,OK,307,293
1894,1520616819065575275,OK,292,275
1895,1520616819115576275,OK,273,264
1896,1520616819165578275,OK,264,249
1897,1520616819215580275,OK,249,238
1898,1520616819267743310,OK,238,235
1899,1520616819317744310,OK,235,230
1900,1520616819367746310,OK,230,216
1901,1520616819417747310,OK,216,212
1902,1520616819467749310,OK,212,201
1903,1520616819517751310,OK,201,192
1904,1520616819567753310,OK,1034,708
1905,1520616819617754310,OK,707,616
1906,1520616819668343187,OK,609,520
1907,1520616819718344187,OK,508,441
1908,1520616819768346187,OK,425,396
1909,1520616819818347187,OK,396,357
1910,1520616819868349187,OK,357,349
1911,1520616819918350187,OK,349,340
1912,1520616819968352187,OK,340,320
1913,1520616820018354187,OK,320,291
1914,1520616820069560450,OK,291,277
1915,1520616820119561450,OK,277,257
1916,1520616820169563450,OK,257,252
1917,1520616820219565450,OK,252,245
1918,1520616820269566450,OK,245,241
1919,1520616820319568450,OK,241,240
1920,1520616820369569450,OK,240,240
1921,1520616820419571450,OK,240,240
1922,1520616820469572450,OK,240,240
1923,1520616820517346591,OK,240,240
1924,1520616820567347591,OK,240,239
1925,1520616820617349591,OK,239,237
1926,1520616820667351591,OK,237,235
1927,1520616820717352591,OK,235,230
1928,1520616820767354591,OK,230,230
1929,1520616820817355591,OK,230,226
1930,1520616820867357591,OK,226,225
1931,1520616820919586450,OK,225,216
1932,1520616820969588450,OK,216,194
1933,1520616821019590450,OK,1451,855
1934,1520616821069591450,OK,850,712
1935,1520616821119593450,OK,709,540
1936,1520616821169595450,OK,537,444
1937,1520616821219596450,OK,441,371
1938,1520616821269598450,OK,332,285
1939,1520616821317485152,OK,275,234
1940,1520616821367486152,OK,195,137
1941,1520616821417488152,OK,940,559
1942,1520616821467489152,OK,550,470
1943,1520616821517490152,OK,470,436
1944,1520616821567492152,OK,436,400
1945,1520616821617493152,OK,400,356
1946,1520616821667495152,OK,356,335
1947,1520616821713176573,OK,335,318
1948,1520616821763178573,OK,317,313
1949,1520616821813185573,OK,312,281
1950,1520616821863181573,OK,281,280
1951,1520616821913183573,OK,280,269
1952,1520616821963184573,OK,269,269
1953,1520616822013186573,OK,269,266
1954,1520616822063187573,OK,266,262
1955,1520616822111991047,OK,262,260
1956,1520616822161992047,OK,260,258
1957,1520616822211994047,OK,258,254
1958,1520616822261996047,OK,254,241
1959,1520616822311997047,OK,241,209
1960,1520616822361999047,OK,209,201
1961,1520616822412000047,OK,201,201
1962,1520616822462002047,OK,201,197
1963,1520616822511841854,OK,1923,1185
1964,1520616822561843854,OK,1182,1053
1965,1520616822611844854,OK,1050,969
1966,1520616822661846854,OK,938,845
1967,1520616822711848854,OK,824,783
1968,1520616822761849854,OK,727,663
1969,1520616822811851854,OK,568,530
1970,1520616822861853854,OK,523,492
1971,1520616822911854854,OK,490,469
1972,1520616822961549626,OK,469,459
1973,1520616823011550626,OK,459,454
1974,1520616823061552626,OK,454,439
1975,1520616823111553626,OK,439,436
1976,1520616823161555626,OK,436,433
1977,1520616823211557626,OK,433,418
1978,1520616823261558626,OK,418,410
1979,1520616823311560626,OK,410,403
1980,1520616823361237977,OK,403,389
1981,1520616823411239977,OK,389,384
1982,1520616823461262977,OK,383,381
1983,1520616823511242977,OK,377,369
1984,1520616823561243977,OK,368,365
1985,1520616823611245977,OK,365,364
1986,1520616823661246977,OK,364,364
1987,1520616823711248977,OK,364,361
1988,1520616823761011661,OK,361,359
1989,1520616823811013661,OK,359,355
1990,1520616823861015661,OK,355,347
1991,1520616823911016661,OK,347,340
1992,1520616823961018661,OK,340,340
1993,1520616824011019661,OK,340,340
1994,1520616824061021661,OK,340,340
1995,1520616824111022661,OK,340,338
1996,1520616824161719257,OK,338,336
1997,1520616824211720257,OK,336,334
1998,1520616824261722257,OK,334,333
1999,1520616824311724257,OK,333,331
2000,1520616824361725257,OK,331,317
2001,1520616824411727257,OK,317,314
2002,1520616824461729257,OK,314,313
2003,1520616824511730257,OK,313,284
2004,1520616824561629871,OK,284,271
2005,1520616824611630871,OK,271,271
2006,1520616824661632871,OK,271,266
2007,1520616824711633871,OK,266,261
2008,1520616824761635871,OK,261,255
2009,1520616824811636871,OK,255,252
2010,1520616824861638871,OK,252,234
2011,1520616824911640871,OK,234,224
2012,1520616824961117731,OK,224,221
2013,1520616825011119731,OK,221,215
2014,1520616825061120731,OK,215,206
2015,1520616825111160731,OK,206,206
2016,1520616825161123731,OK,206,202
2017,1520616825211125731,OK,202,200
2018,1520616825261126731,OK,1975,1377
2019,1520616825311128731,OK,1374,1158
2020,1520616825361129731,OK,1156,1010
2021,1520616825410990749,OK,1006,887
2022,1520616825460992749,OK,886,797
2023,1520616825510993749,OK,797,755
2024,1520616825560995749,OK,753,694
2025,1520616825610996749,OK,693,670
2026,1520616825660998749,OK,664,626
2027,1520616825710999749,OK,626,599
2028,1520616825761001749,OK,593,561
2029,1520616825811155591,OK,561,543
2030,1520616825861157591,OK,543,530
2031,1520616825911159591,OK,530,521
2032,1520616825961160591,OK,521,518
2033,1520616826011162591,OK,518,512
2034,1520616826061164591,OK,512,510
2035,1520616826111165591,OK,510,501
2036,1520616826161167591,OK,501,492
2037,1520616826211901731,OK,492,485
2038,1520616826261902731,OK,485,480
2039,1520616826311903731,OK,480,461
2040,1520616826361905731,OK,461,426
2041,1520616826411907731,OK,426,415
2042,1520616826461908731,OK,415,398
2043,1520616826511909731,OK,397,392
2044,1520616826561912731,OK,392,383
2045,1520616826612506082,OK,378,337
2046,1520616826662507082,OK,337,309
2047,1520616826712509082,OK,309,293
2048,1520616826762565082,OK,293,284
2049,1520616826812512082,OK,283,271
2050,1520616826862513082,OK,269,246
2051,1520616826912515082,OK,236,211
2052,1520616826962517082,OK,197,189
2053,1520616827011626503,OK,1968,1672
2054,1520616827061628503,OK,1668,1520
2055,1520616827111629503,OK,1508,1312
2056,1520616827161631503,OK,1309,1173
2057,1520616827211632503,OK,1135,997
2058,1520616827261634503,OK,988,937
2059,1520616827311635503,OK,908,829
2060,1520616827361637503,OK,801,655
2061,1520616827411665521,OK,612,462
2062,1520616827461434398,OK,442,357
2063,1520616827511436398,OK,344,298
2064,1520616827561437398,OK,278,258
2065,1520616827611439398,OK,258,241
2066,1520616827661440398,OK,239,229
2067,1520616827711442398,OK,218,214
2068,1520616827761444398,OK,211,199
2069,1520616827811445398,OK,1976,1207
2070,1520616827861900731,OK,1206,1031
2071,1520616827911902731,OK,1022,880
2072,1520616827961904731,OK,878,865
2073,1520616828011905731,OK,861,812
2074,1520616828061906731,OK,795,776
2075,1520616828111908731,OK,769,755
2076,1520616828161909731,OK,733,599
2077,1520616828211911731,OK,578,519
2078,1520616828261740521,OK,518,498
2079,1520616828311742521,OK,497,454
2080,1520616828361743521,OK,426,389
2081,1520616828411818521,OK,388,375
2082,1520616828461746521,OK,373,339
2083,1520616828511748521,OK,320,302
2084,1520616828561749521,OK,302,300
2085,1520616828611751521,OK,300,297
2086,1520616828661351275,OK,297,293
2087,1520616828711352275,OK,293,287
2088,1520616828761354275,OK,287,287
2089,1520616828811355275,OK,287,287
2090,1520616828861357275,OK,287,281
2091,1520616828911358275,OK,281,279
2092,1520616828961360275,OK,279,272
2093,1520616829011361275,OK,272,266
2094,1520616829061174503,OK,266,266
2095,1520616829111176503,OK,266,262
2096,1520616829161177503,OK,262,261
2097,1520616829211179503,OK,261,261
2098,1520616829261180503,OK,261,260
2099,1520616829311182503,OK,260,256
2100,1520616829361184503,OK,256,254
2101,1520616829411185503,OK,254,243
2102,1520616829461228205,OK,237,235
2103,1520616829511229205,OK,235,235
2104,1520616829561231205,OK,235,231
2105,1520616829611233205,OK,231,231
2106,1520616829661234205,OK,231,231
2107,1520616829711235205,OK,231,231
2108,1520616829761237205,OK,231,231
2109,1520616829811238205,OK,231,230
2110,1520616829861240205,OK,230,225
2111,1520616829912132521,OK,223,221
2112,1520616829962133521,OK,221,216
2113,1520616830012135521,OK,216,192
2114,1520616830062225521,OK,1965,1438
2115,1520616830112138521,OK,1430,1325
2116,1520616830162139521,OK,1319,1273
2117,1520616830212141521,OK,1271,1200
2118,1520616830262143521,OK,1200,1140
2119,1520616830313514135,OK,1125,992
2120,1520616830363516135,OK,992,910
2121,1520616830413517135,OK,910,900
2122,1520616830463519135,OK,898,870
2123,1520616830513520135,OK,868,836
2124,1520616830563522135,OK,832,791
2125,1520616830613523135,OK,787,716
2126,1520616830663525135,OK,689,596
2127,1520616830714657942,OK,558,532
2128,1520616830764658942,OK,532,490
2129,1520616830814660942,OK,489,475
2130,1520616830864661942,OK,475,455
2131,1520616830914663942,OK,455,447
2132,1520616830964664942,OK,447,387
2133,1520616831014667942,OK,386,360
2134,1520616831064668942,OK,359,333
2135,1520616831116019977,OK,320,277
2136,1520616831166021977,OK,264,228
